date,daily_electrical_consumption,t2m_min_bordeaux,t2m_bordeaux,t2m_max_bordeaux,prectot_bordeaux,t2m_min_lille,t2m_lille,t2m_max_lille,prectot_lille,t2m_min_paris,t2m_paris,t2m_max_paris,prectot_paris,t2m_min_rennes,t2m_rennes,t2m_max_rennes,prectot_rennes,t2m_min_nantes,t2m_nantes,t2m_max_nantes,prectot_nantes,t2m_min_toulouse,t2m_toulouse,t2m_max_toulouse,prectot_toulouse,t2m_min_marseille,t2m_marseille,t2m_max_marseille,prectot_marseille,t2m_min_lyon,t2m_lyon,t2m_max_lyon,prectot_lyon,t2m_min_nice,t2m_nice,t2m_max_nice,prectot_nice,t2m_min_strasbourg,t2m_strasbourg,t2m_max_strasbourg,prectot_strasbourg,t2m_min_montpellier,t2m_montpellier,t2m_max_montpellier,prectot_montpellier,weighted_t2m,weighted_t2m_min,weighted_t2m_max,weighted_prectot,weekday,month,week_number
2020-02-28,3205489.0,6.73,10.21,13.32,1.17,-0.55,3.94,9.15,4.96,-0.24,4.78,9.49,1.57,2.58,8.08,12.68,1.82,2.48,8.14,12.19,1.51,5.84,9.41,14.87,0.97,5.89,9.56,12.35,0.0,-0.46,4.94,10.89,0.08,3.33,7.08,10.98,0.01,-1.88,2.32,6.59,0.81,1.6,7.89,13.96,0.05,6.525013957179943,1.8713221181509145,11.035921924639412,1.0865537081269985,4,2,9
2020-02-29,2801024.0,8.65,10.95,14.1,1.06,5.21,7.93,10.38,2.06,5.15,8.21,10.66,3.39,5.26,8.2,10.37,7.02,6.78,9.31,10.67,5.39,6.3,10.06,16.02,1.21,10.01,12.0,13.51,2.18,5.41,8.13,12.82,2.93,5.71,7.65,9.05,1.85,3.36,7.25,13.06,5.72,7.4,10.52,13.66,2.91,9.101575846036596,6.268766911169935,11.990736058561865,3.0823268998191318,5,2,9
2020-03-01,3054351.0,8.24,9.67,12.62,6.96,3.14,5.98,9.61,1.49,3.58,5.77,9.62,11.25,5.09,6.86,9.41,8.98,6.5,7.68,9.43,14.61,5.19,9.08,14.06,1.81,9.9,11.37,12.92,1.68,2.74,7.03,12.71,1.75,5.54,8.59,11.81,2.19,4.55,7.35,11.37,3.36,5.72,8.57,12.58,1.54,7.647329153778844,5.207219767836304,11.189455837839166,6.439449826723192,6,3,9
2020-03-02,2786960.0,7.55,8.9,10.02,13.41,2.63,4.81,8.59,4.28,1.78,4.89,9.45,6.43,3.84,6.72,8.98,3.44,4.76,7.6,10.12,10.51,4.91,7.85,9.75,13.96,8.64,11.77,13.69,14.04,2.4,5.64,9.31,12.47,5.34,7.91,10.93,34.17,1.56,4.02,6.94,8.94,5.61,8.87,11.48,6.0,6.894706785646343,3.973079829256915,10.14953611688589,10.669480767518795,0,3,10
2020-03-03,3255289.0,6.49,7.97,10.22,14.64,0.57,4.39,8.26,1.63,1.27,3.32,7.24,0.61,2.4,4.68,8.6,1.37,2.96,4.96,8.65,4.49,4.42,6.57,9.55,15.52,6.79,8.66,10.67,0.49,-0.2,3.5,7.51,0.6,3.82,6.71,10.83,0.07,-0.64,3.05,6.67,3.11,2.91,5.89,9.79,1.8,5.055900255226071,2.659874194140506,8.540718674928902,2.8231428582881497,1,3,10
2020-03-04,2419040.0,5.99,10.02,15.04,8.28,2.52,5.04,8.55,2.71,1.75,4.69,7.92,2.98,3.02,7.56,12.7,7.7,3.4,7.9,12.86,7.38,4.74,8.46,12.89,5.13,5.98,9.0,12.05,0.02,0.45,4.88,9.2,0.23,4.03,6.99,10.84,0.0,-1.12,2.91,7.75,1.0,1.83,7.15,12.65,0.49,6.318896829107096,2.836055139587667,10.184617039801804,2.7223283378771623,2,3,10
2020-03-05,1828050.0,8.3,11.2,13.55,7.07,4.17,5.89,7.13,19.5,5.51,8.71,13.32,18.62,4.3,8.55,11.5,13.83,4.07,9.62,12.59,19.82,6.28,10.06,14.59,6.84,9.68,11.32,13.37,4.87,4.33,7.24,11.3,11.32,4.8,6.28,7.39,20.99,1.98,5.52,8.24,15.63,6.66,9.53,13.11,4.12,8.85958106246266,5.870614398184405,12.330343395229955,13.753301893142432,3,3,10
2020-03-06,2096907.0,7.22,8.33,9.48,11.7,1.38,5.08,7.72,4.36,0.63,5.45,10.01,0.94,3.4,5.67,9.18,4.13,3.95,5.83,9.38,5.56,4.73,6.37,8.18,12.38,7.68,9.4,10.88,0.39,0.68,4.5,8.83,0.87,3.41,6.5,10.38,0.04,2.68,4.72,7.03,9.08,4.09,6.45,8.52,1.25,6.226098461712164,3.000667993822197,9.517211992969717,3.088691734640379,4,3,10
2020-03-07,2150298.0,4.75,8.82,13.08,0.75,-0.82,5.85,11.36,0.1,0.71,6.28,11.38,0.11,3.17,7.99,12.88,0.26,3.18,7.54,12.19,0.4,4.16,6.8,11.01,0.98,6.76,9.2,12.9,0.0,0.39,3.72,7.85,0.21,3.88,7.62,11.86,0.0,-0.36,3.54,7.9,0.71,3.9,6.95,11.75,0.03,6.7231270747244025,2.4574138605745115,11.31363561613772,0.23959590736367553,5,3,10
2020-03-08,1983925.0,6.64,9.27,12.55,2.36,5.77,8.07,11.83,1.65,5.15,7.66,10.4,3.47,6.35,9.38,12.96,2.83,6.89,9.17,13.37,2.99,5.68,9.17,13.9,1.35,6.46,10.29,13.48,0.01,-0.6,5.87,12.18,1.84,4.79,7.68,11.28,0.0,-1.37,4.43,10.47,1.55,3.09,8.41,14.74,0.17,8.11988931128712,4.677716248602653,11.94607442559937,2.038805159170977,6,3,10
2020-03-09,2189173.0,7.95,9.74,12.73,3.06,4.69,7.18,10.63,3.65,4.64,7.16,10.92,1.79,4.68,7.94,11.05,3.71,4.66,8.33,11.65,3.02,6.06,8.03,11.3,6.46,7.81,10.39,12.72,0.03,0.86,4.76,8.08,1.62,4.75,7.3,10.15,0.26,2.71,5.53,8.5,3.16,4.63,7.88,11.24,0.39,7.657924125653202,4.948327900948032,10.931944105807668,2.0711995675470556,0,3,11
